D	430121115	双江镇
D	430121118	干杉镇
D	430121119	白沙镇
D	430124108	偕乐桥镇
D	430124202	朱良桥乡
D	430124205	南田坪乡
D	430124207	枫木桥乡
D	430181113	太平桥镇
D	430181126	三口镇
D	430181202	七宝山乡
D	430181205	溪江乡
D	430181206	杨花乡
D	430202201	明照乡
D	430203201	五里墩乡
D	430203202	姚家坝乡
D	430211100	马家河镇
D	430221200	龙凤乡
D	430221201	龙潭乡
A	430221108	龙潭镇
D	430221202	砖桥乡
A	430221108	龙潭镇
D	430221203	平山乡
D	430221204	太湖乡
A	430221110	龙门镇
D	430221207	洲坪乡
A	430221107	南洲镇
D	430221208	南阳桥乡
A	430221107	南洲镇
D	430221209	仙井乡
D	430221212	堂市乡
A	430221109	龙船镇
D	430221213	王十万乡
A	430221109	龙船镇
D	430223001	联星街道
A	430223005	联星街道
D	430223002	江桥街道
A	430223006	江桥街道
D	430223101	黄丰桥镇
A	430223122	黄丰桥镇
D	430223106	网岭镇
A	430223125	网岭镇
D	430223110	柏市镇
D	430223111	大同桥镇
D	430223112	上云桥镇
D	430223118	新市镇
A	430223123	新市镇
D	430223204	湖南坳乡
A	430223124	宁家坪镇
D	430223205	坪阳庙乡
A	430223124	宁家坪镇
D	430223207	槚山乡
D	430223212	鸭塘铺乡
D	430224104	浣溪镇
D	430224107	腰陂镇
A	430224114	腰潞镇
D	430224108	潞水镇
A	430224114	腰潞镇
D	430224110	平水镇
D	430224207	八团乡
D	430225104	三河镇
D	430225201	石洲乡
D	430225204	中村乡
D	430225205	龙渣瑶族乡
D	430225206	平乐乡
D	430281003	西山街道
A	430281008	仙岳山街道
D	430281004	黄泥坳街道
A	430281009	国瓷街道
D	430281100	南桥镇
A	430281120	李畋镇
D	430281101	富里镇
A	430281120	李畋镇
D	430281104	王坊镇
D	430281110	大障镇
A	430281121	明月镇
D	430281111	贺家桥镇
A	430281121	明月镇
D	430281113	栗山坝镇
A	430281122	茶山镇
D	430281115	神福港镇
A	430281122	茶山镇
D	430281118	仙霞镇
A	430281123	左权镇
D	430281213	新阳乡
A	430281123	左权镇
D	430281201	东堡乡
A	430281125	沩山镇
D	430281204	孙家湾乡
A	430281126	孙家湾镇
D	430281205	清水江乡
D	430281206	嘉树乡
A	430281127	嘉树镇
D	430281211	板杉乡
A	430281128	板杉镇
D	430281214	官庄乡
A	430281129	官庄镇
D	430281119	黄獭嘴镇
A	430281124	枫林镇
D	430281215	枫林市乡
A	430281124	枫林镇
D	430304007	滴水埠街道
A	430304013	荷塘街道
D	430304202	荷塘乡
A	430304013	荷塘街道
D	430321101	梅林桥镇
D	430321204	龙口乡
D	430382102	如意镇
D	430382201	永义乡
D	430382204	大坪乡
D	430405006	新湘街道
A	430405008	东阳渡街道
D	430405101	东阳渡镇
A	430405008	东阳渡街道
D	430406200	湘江乡
D	430407200	松木乡
D	430408001	蒸湘街道
A	430408005	蒸湘街道
D	430408200	长湖乡
A	430408005	蒸湘街道
D	430408201	雨母山乡
A	430408101	雨母山镇
D	430412200	岳林乡
A	430412203	寿岳乡
D	430412201	龙凤乡
A	430412203	寿岳乡
D	430412202	拜殿乡
A	430412203	寿岳乡
D	430422100	云集镇
A	430422123	云集镇
D	430422101	向阳镇
A	430422123	云集镇
D	430422120	车江镇
A	430422123	云集镇
D	430422111	三塘镇
A	430422124	三塘镇
D	430422201	洲市乡
A	430422124	三塘镇
D	430422107	花桥镇
A	430422125	花桥镇
D	430422202	川口乡
A	430422125	花桥镇
D	430422113	鸡笼镇
A	430422126	鸡笼镇
D	430423100	开云镇
A	430423111	开云镇
D	430423101	白果镇
A	430423109	白果镇
D	430423102	东湖镇
A	430423108	东湖镇
D	430423103	萱洲镇
A	430423110	萱洲镇
D	430423209	岭坡乡
D	430423106	马迹镇
D	430423200	贺家乡
D	430423202	沙泉乡
D	430423204	岭坡乡
D	430423205	望峰乡
D	430423206	长青乡
D	430424100	城关镇
A	430424115	洣水镇
D	430424201	踏庄乡
A	430424115	洣水镇
D	430424210	珍珠乡
A	430424115	洣水镇
D	430424200	莫井乡
D	430424212	德圳乡
D	430424209	栗木乡
D	430424202	高塘乡
D	430424208	三樟乡
A	430424117	三樟镇
D	430424113	大桥镇
A	430424117	三樟镇
D	430481005	三顺街道
A	430481007	余庆街道
D	430481209	磨形乡
A	430481007	余庆街道
D	430481212	余庆乡
A	430481007	余庆街道
D	430481103	泗门洲镇
D	430481106	竹市镇
D	430481200	洲陂乡
A	430481118	马水镇
D	430481202	马水乡
A	430481118	马水镇
D	430481205	东湖圩乡
A	430481120	东湖圩镇
D	430481206	上架乡
D	430481208	大义乡
A	430481119	大义镇
D	430481207	沙明乡
A	430481117	导子镇
D	430481204	导子乡
A	430481117	导子镇
D	430482004	水口山街道
A	430482116	水口山镇
D	430482102	松柏镇
A	430482116	水口山镇
D	430482107	盐湖镇
D	430482200	宜潭乡
D	430482204	江河乡
D	430482205	弥泉乡
D	430502200	城东乡
D	430502201	石桥乡
D	430502203	云水铺乡
D	430503100	雨溪镇
D	430503202	檀江乡
D	430511200	田江乡
D	430511202	茶元头乡
D	430521003	大禾塘街道
A	430521004	大禾塘街道
D	430521201	黄陂桥乡
A	430521004	大禾塘街道
D	430521101	牛马司镇
A	430521120	牛马司镇
D	430521102	范家山镇
A	430521120	牛马司镇
D	430521107	灵官殿镇
A	430521121	灵官殿镇
D	430521210	石株桥乡
A	430521121	灵官殿镇
D	430523200	黄塘乡
D	430523202	霞塘云乡
D	430524112	雨山铺镇
D	430524208	石门乡
D	430525100	洞口镇
A	430525001	文昌街道
D	430525200	花古乡
A	430525002	雪峰街道
D	430525200	花古乡
A	430525003	花古街道
D	430527202	朝仪侗族乡
D	430527205	黄桑坪苗族乡
D	430527208	党坪苗族乡
D	430527209	联民苗族瑶族乡
D	430527211	枫木团苗族侗族乡
D	430527213	竹舟江苗族乡
D	430527214	白玉乡
D	430527215	黄土矿乡
A	430527107	黄土矿镇
D	430527218	梅坪乡
D	430528100	金石镇
A	430528109	金石镇
D	430528103	白沙镇
A	430528109	金石镇
D	430528202	飞仙桥乡
A	430528109	金石镇
D	430529105	南山镇
A	430529106	长安营镇
D	430529201	长安营乡
A	430529106	长安营镇
D	430581200	龙田乡
D	430581201	头堂乡
D	430581202	安乐乡
D	430581203	大甸乡
A	430581109	大甸镇
D	430581208	双牌乡
A	430581110	双牌镇
D	430602200	梅溪乡
D	430603103	道仁矶镇
D	430603104	文桥镇
D	430603200	云溪乡
D	430603201	永济乡
D	430611001	西城街道
A	430611002	柳林洲街道
D	430611100	柳林洲镇
A	430611002	柳林洲街道
D	430611105	采桑湖镇
A	430611002	柳林洲街道
D	430621102	麻塘镇
D	430621103	鹿角镇
D	430621204	步仙乡
A	430621113	步仙镇
D	430621205	甘田乡
D	430621207	云山乡
D	430621208	相思乡
D	430621209	饶村乡
D	430623100	城关镇
A	430623114	章华镇
D	430623202	护城乡
A	430623114	章华镇
D	430623200	胜峰乡
A	430623114	章华镇
D	430623105	宋家嘴镇
D	430623203	新建乡
D	430623204	南山乡
D	430623205	终南乡
A	430623115	禹山镇
D	430623206	幸福乡
A	430623115	禹山镇
D	430624102	袁家铺镇
D	430624116	长康镇
D	430624118	青山岛镇
D	430624200	石塘乡
D	430624203	白泥湖乡
D	430624204	静河乡
A	430624120	静河镇
D	430624205	玉华乡
A	430624119	玉华镇
D	430626202	咏生乡
D	430626203	黄金洞乡
D	430626204	南桥乡
D	430681001	天问街道
D	430681201	红花乡
A	430681124	罗江镇
D	430681202	黄市乡
A	430681124	罗江镇
D	430681205	天井乡
A	430681124	罗江镇
D	430681109	黄柏镇
A	430681126	神鼎山镇
D	430681115	沙溪镇
A	430681126	神鼎山镇
D	430681110	长乐镇
A	430681127	长乐镇
D	430681114	范家园镇
D	430681200	城郊乡
A	430681125	归义镇
D	430681100	城关镇
A	430681125	归义镇
D	430681106	高家坊镇
D	430681203	玉池乡
D	430681108	李家塅镇
D	430681206	智峰乡
D	430681207	古仑乡
D	430681208	火天乡
D	430681209	新塘乡
D	430681210	白塘乡
A	430681119	白塘镇
D	430681212	磊石乡
A	430681119	白塘镇
D	430681213	八景乡
D	430682205	城南乡
D	430682102	白云镇
D	430682104	源潭镇
D	430682111	儒溪镇
D	430682112	定湖镇
A	430682114	坦渡镇
D	430682204	坦渡乡
A	430682114	坦渡镇
D	430682201	乘风乡
D	430682200	五里牌乡
A	430682004	五里牌街道
D	430682002	桥东街道
A	430682004	五里牌街道
D	430682206	横铺乡
D	430703109	大龙站镇
D	430703120	雷公庙镇
D	430703200	黄珠洲乡
D	430703201	黑山嘴乡
D	430703203	长岭岗乡
D	430703205	丁家港乡
D	430703206	钱家坪乡
D	430703207	唐家铺乡
D	430703208	沧山乡
D	430703209	长茅岭乡
D	430703210	逆江坪乡
D	430721101	大鲸港镇
A	430721108	大鲸港镇
D	430721209	安裕乡
A	430721108	大鲸港镇
D	430721103	三岔河镇
A	430721111000	三岔河镇
D	430721202	安昌乡
A	430721111000	三岔河镇
D	430721203	安宏乡
A	430721111000	三岔河镇
D	430721104	官垱镇
A	430721109	官垱镇
D	430721204	安生乡
A	430721109	官垱镇
D	430721106	陈家嘴镇
A	430721110	陈家嘴镇
D	430721211	安德乡
A	430721110	陈家嘴镇
D	430721107	焦圻镇
A	430721112	大湖口镇
D	430721206	安福乡
A	430721112	大湖口镇
D	430721207	安凝乡
A	430721112	大湖口镇
D	430722100	龙阳镇
A	430722001	辰阳街道
D	430722100	龙阳镇
A	430722002	龙阳街道
D	430722210	株木山乡
A	430722003	沧浪街道
D	430722210	株木山乡
A	430722004	株木山街道
D	430722201	周文庙乡
D	430722202	鸭子港乡
D	430722203	文蔚乡
D	430722204	新兴乡
D	430722207	丰家铺乡
A	430722116	丰家铺镇
D	430722208	东岳庙乡
A	430722116	丰家铺镇
D	430722209	岩嘴乡
D	430722110	毓德铺镇
D	430722211	三和乡
D	430722212	龙潭桥乡
A	430722117	龙潭桥镇
D	430722213	月明潭乡
A	430722117	龙潭桥镇
D	430722216	大南湖乡
D	430723106	雷公塔镇
D	430723111	方石坪镇
D	430723200	九垸乡
D	430723201	官垸乡
A	430723117	官垸镇
D	430723202	永丰乡
A	430723115	如东镇
D	430723203	如东乡
A	430723115	如东镇
D	430723206	澧东乡
A	430723116	涔南镇
D	430723207	涔南乡
A	430723116	涔南镇
D	430723208	大坪乡
D	430723209	道河乡
D	430723210	双龙乡
D	430723211	宜万乡
D	430723212	车溪乡
D	430723213	中武乡
D	430723214	闸口乡
D	430723215	洞市乡
D	430723216	杨家坊乡
D	430723217	太青乡
D	430724200	杉板乡
D	430724201	文家乡
D	430724202	陈二乡
D	430724203	柏枝乡
D	430724205	望城乡
D	430724206	杨板乡
D	430724207	官亭乡
A	430724209	刻木山乡
D	430724208	九里乡
A	430724209	刻木山乡
D	430725201	车湖垸乡
D	430725207	郝坪乡
D	430725209	黄甲铺乡
D	430725210	钟家铺乡
D	430725213	太平桥乡
D	430725214	浯溪河乡
D	430725215	深水港乡
D	430725218	兴隆街乡
D	430725219	太平铺乡
D	430725220	牯牛山乡
D	430725222	寺坪乡
D	430725224	芦花潭乡
D	430726100	楚江镇
A	430726001	楚江街道
D	430726100	楚江镇
A	430726002	永兴街道
D	430726200	二都乡
A	430726003	宝峰街道
D	430726200	二都乡
A	430726004	二都街道
D	430781104	灵泉镇
D	430781203	棠华乡
D	430781204	李家铺乡
A	430781005	嘉山街道
D	430802106	后坪镇
D	430802107	阳湖坪镇
D	430802202	沙堤乡
D	430802203	枫香岗乡
D	430802205	双溪桥乡
D	430802207	青安坪乡
D	430802211	三岔乡
D	430811001	军地坪街道
A	430811004	军地坪街道
D	430811100	天子山镇
A	430811004	军地坪街道
D	430811200	索溪峪土家族乡
A	430811004	军地坪街道
D	430821109	零溪镇
A	430821113	零溪镇
D	430821210	朝阳乡
A	430821113	零溪镇
D	430821111	龙潭河镇
A	430821116	龙潭河镇
D	430821203	金坪乡
A	430821116	龙潭河镇
D	430821201	宜冲桥乡
D	430821204	景龙桥乡
A	430821114	二坊坪镇
D	430821205	二坊坪乡
A	430821114	二坊坪镇
D	430821206	三合口乡
A	430821115	三合镇
D	430821208	庄塌乡
A	430821115	三合镇
D	430821207	国太桥乡
A	430821115	三合镇
D	430821216	甘堰土家族乡
A	430821218	甘堰土家族乡
D	430822201	汨湖乡
D	430822204	人潮溪乡
A	430822109	人潮溪镇
D	430822205	西莲乡
A	430822109	人潮溪镇
D	430822206	白石乡
D	430822209	麦地坪白族乡
D	430822211	长潭坪乡
D	430822212	淋溪河白族乡
D	430822214	桥自弯乡
A	430822111	桥自弯镇
D	430822215	谷罗山乡
D	430822217	苦竹坪乡
D	430822218	四方溪乡
D	430822219	芭茅溪乡
D	430822220	细砂坪乡
A	430822110	八大公山镇
D	430822221	八大公山乡
A	430822110	八大公山镇
D	430822222	蹇家坡乡
D	430822223	岩屋口乡
D	430822226	两河口乡
D	430822227	打鼓泉乡
D	430903102	龙光桥镇
D	430903202	牌口乡
D	430981002	庆云山街道
D	430981109	三眼塘镇
D	430981209	万子湖乡
D	431002100	石盖塘镇
A	431002210	保和瑶族乡
D	431002108	保和镇
A	431002210	保和瑶族乡
D	431002205	月峰瑶族乡
A	431002210	保和瑶族乡
D	431002202	大塘瑶族乡
A	431002209	仰天湖瑶族乡
D	431002206	芙蓉乡
A	431002209	仰天湖瑶族乡
D	431002207	永春乡
A	431002209	仰天湖瑶族乡
D	431003100	桥口镇
A	431003112	飞天山镇
D	431003109	望仙镇
A	431003112	飞天山镇
D	431003105	许家洞镇
A	431003111000	许家洞镇
D	431003202	马头岭乡
A	431003111000	许家洞镇
D	431021220	白水瑶族乡
A	431021226	白水瑶族乡
D	431022102	杨梅山镇
A	431022113	杨梅山镇
D	431022213	平和乡
A	431022113	杨梅山镇
D	431022206	笆篱乡
A	431022114	笆篱镇
D	431022207	白沙圩乡
A	431022114	笆篱镇
D	431022210	里田乡
A	431022116	里田镇
D	431022105	麻田镇
D	431022216	五岭乡
A	431022115	五岭镇
D	431022217	天塘乡
A	431022117	天塘镇
D	431023102	湘阴渡镇
D	431023103	塘门口镇
D	431023107	油市镇
D	431023109	复和镇
D	431023110	高亭镇
A	431023116	高亭司镇
D	431023205	油麻乡
A	431023115	油麻镇
D	431023206	三塘乡
A	431023115	油麻镇
D	431023209	香梅乡
D	431024101	车头镇
A	431024120	晋屏镇
D	431024105	肖家镇
A	431024120	晋屏镇
D	431024206	盘江乡
A	431024120	晋屏镇
D	431024109	田心镇
D	431025100	舜峰镇
A	431025112	舜峰镇
D	431025200	双溪乡
A	431025112	舜峰镇
D	431025106	水东镇
A	431025114	水东镇
D	431025215	大冲乡
A	431025114	水东镇
D	431025104	武水镇
A	431025115	武水镇
D	431025203	同益乡
A	431025115	武水镇
D	431025205	土地乡
A	431025113	汾市镇
D	431025108	汾市镇
A	431025113	汾市镇
D	431025210	武源乡
A	431025217	西山瑶族乡
D	431025216	西山瑶族乡
A	431025217	西山瑶族乡
D	431026101	小垣镇
A	431026216	延寿瑶族乡
D	431026214	延寿瑶族乡
A	431026216	延寿瑶族乡
D	431026105	暖水镇
A	431026111	暖水镇
D	431026206	田庄乡
A	431026111	暖水镇
D	431026109	文明镇
A	431026217	文明瑶族乡
D	431026204	盈洞瑶族乡
A	431026217	文明瑶族乡
D	431026205	岭秀瑶族乡
A	431026217	文明瑶族乡
D	431026202	井坡乡
A	431026113	井坡镇
D	431026208	永丰乡
A	431026112	土桥镇
D	431026103	土桥镇
A	431026112	土桥镇
D	431027201	寒口乡
D	431027204	增口乡
D	431027206	流源乡
D	431027211	贝溪乡
D	431028208	坪上乡
D	431028104	关王镇
A	431028107	金紫仙镇
D	431028211	豪山乡
A	431028107	金紫仙镇
D	431028212	羊脑乡
A	431028107	金紫仙镇
D	431028213	新洲乡
A	431028107	金紫仙镇
D	431103107	竹山桥镇
D	431103109	岚角山镇
D	431103111	仁湾镇
D	431202005	坨院街道
A	431202009	坨院街道
D	431202007	城南街道
A	431202008	城南街道
D	431202101	黄金坳镇
A	431202102	黄金坳镇
D	431202202	杨村乡
D	431202203	石门乡
D	431202204	贺家田乡
D	431202205	凉亭坳乡
D	431221100	中方镇
A	431221111	中方镇
D	431221101	牌楼坳镇
A	431221111	中方镇
D	431221200	炉亭坳乡
A	431221111	中方镇
D	431221211	锦溪乡
A	431221115	铁坡镇
D	431221212	活水乡
A	431221115	铁坡镇
D	431221106	铁坡镇
A	431221115	铁坡镇
D	431221213	石宝乡
A	431221116	新路河镇
D	431221110	新路河镇
A	431221116	新路河镇
D	431221102	泸阳镇
A	431221112	泸阳镇
D	431221201	下坪乡
A	431221112	泸阳镇
D	431221202	聂家村乡
A	431221112	泸阳镇
D	431221203	龙场乡
A	431221113	花桥镇
D	431221103	花桥镇
A	431221113	花桥镇
D	431221206	袁家乡
A	431221117	袁家镇
D	431221207	蒋家乡
A	431221117	袁家镇
D	431221209	丁家乡
A	431221114	铜湾镇
D	431221104	铜湾镇
A	431221114	铜湾镇
D	431222100	沅陵镇
A	431222109	沅陵镇
D	431222201	太常乡
A	431222109	沅陵镇
D	431222229	深溪口乡
A	431222109	沅陵镇
D	431223201	城郊乡
D	431223202	板桥乡
D	431223212	锦滨乡
A	431223108	锦滨镇
D	431223213	石碧乡
A	431223108	锦滨镇
D	431223214	桥头乡
D	431223217	石马湾乡
D	431223219	修溪乡
D	431223220	伍家湾乡
D	431224209	大渭溪乡
D	431224200	伏水湾乡
D	431224201	小江口乡
D	431224202	思蒙乡
A	431224117	思蒙镇
D	431224203	木溪乡
A	431224118	统溪河镇
D	431224205	仲夏乡
D	431224207	水隘乡
A	431224114	深子湖镇
D	431224208	让家溪乡
A	431224114	深子湖镇
D	431224113	谭家湾镇
A	431224114	深子湖镇
D	431224210	岩家垅乡
D	431224212	水田庄乡
D	431224214	新田乡
D	431224215	岗东乡
A	431224115	三江镇
D	431224216	两江乡
A	431224115	三江镇
D	431224217	善溪乡
A	431224115	三江镇
D	431224218	桐木溪乡
D	431224220	统溪河乡
D	431224221	龙王江乡
D	431224225	九溪江乡
A	431224116	北斗溪镇
D	431224226	北斗溪乡
A	431224116	北斗溪镇
D	431224227	横板桥乡
D	431224228	温水乡
D	431224229	大华乡
A	431225108	林城镇
A	431225109	若水镇
A	431225110	金竹镇
A	431225218	青朗侗族苗族乡
A	431225219	金子岩侗族苗族乡
D	431226201	长潭乡
D	431226202	拖冲乡
A	431226106	尧市镇
D	431226203	尧市乡
A	431226106	尧市镇
D	431226211	谷达坡乡
D	431226214	栗坪乡
D	431226215	绿溪口乡
D	431227100	新晃镇
A	431227107	晃州镇
D	431227102	兴隆镇
A	431227107	晃州镇
D	431227203	方家屯乡
A	431227107	晃州镇
D	431227202	大湾罗乡
A	431227107	晃州镇
D	431227210	新寨乡
D	431227201	洞坪乡
D	431227211	贡溪乡
A	431227111	贡溪镇
D	431227213	禾滩乡
A	431227110	禾滩镇
D	431227205	林冲乡
A	431227109	林冲镇
D	431227204	晏家乡
D	431227207	黄雷乡
D	431227208	凳寨乡
A	431227108	凉伞镇
D	431227209	茶坪乡
A	431227108	凉伞镇
D	431227104	凉伞镇
A	431227108	凉伞镇
D	431227206	天堂乡
A	431227112	扶罗镇
D	431227212	李树乡
A	431227112	扶罗镇
D	431227105	扶罗镇
D	431227214	碧朗乡
D	431228214	杨公庙乡
A	431228107	土桥镇
D	431228210	土桥乡
A	431228107	土桥镇
D	431228203	岩桥乡
A	431228109	岩桥镇
D	431228206	木叶溪乡
A	431228108	三道坑镇
D	431228207	五郎溪乡
A	431228108	三道坑镇
D	431228202	艾头坪乡
A	431228111	芷江镇
D	431228208	麻缨塘乡
A	431228111	芷江镇
D	431228209	竹坪铺乡
A	431228111	芷江镇
D	431228100	芷江镇
A	431228111	芷江镇
D	431228222	楠木坪乡
A	431228110	楠木坪镇
D	431228211	上坪乡
A	431228105	新店坪镇
D	431228213	大洪山乡
A	431228105	新店坪镇
D	431228102	新店坪镇
A	431228105	新店坪镇
D	431228217	罗岩乡
A	431228106	碧涌镇
D	431228218	板山乡
A	431228106	碧涌镇
D	431228219	大垅乡
A	431228106	碧涌镇
D	431228103	碧涌镇
A	431228106	碧涌镇
D	431229204	横江桥乡
D	431229205	铺口乡
D	431230101	县溪镇
A	431230112	县溪镇
D	431230200	江口乡
A	431230112	县溪镇
D	431230201	戈冲苗族乡
A	431230112	县溪镇
D	431230209	杉木桥乡
A	431230111	溪口镇
D	431230106	溪口镇
A	431230111	溪口镇
D	431230210	木脚乡
A	431230110	万佛山镇
D	431230211	下乡乡
A	431230110	万佛山镇
D	431230103	临口镇
A	431230110	万佛山镇
D	431230212	马龙乡
A	431230108	双江镇
D	431230214	传素瑶族乡
A	431230108	双江镇
D	431230100	双江镇
A	431230108	双江镇
D	431230107	陇城镇
A	431230109	陇城镇
D	431230215	黄土乡
A	431230109	陇城镇
D	431230216	坪坦乡
A	431230109	陇城镇
D	431230218	坪阳乡
A	431230220	坪坦乡
D	431230219	甘溪乡
A	431230220	坪坦乡
D	431281105	双溪镇
D	431281200	硖州乡
D	431281201	龙田乡
D	431281215	土溪乡
D	431281216	红岩乡
D	431291219	常青乡
D	431291220	桂花园乡
D	431302103	茶园镇
D	431302202	百亩乡
D	431302203	小碧乡
D	431381101	岩口镇
A	431381107	铎山镇
D	431381103	铎山镇
A	431381107	铎山镇
D	431381102	渣渡镇
A	431381108	渣渡镇
D	431381203	梓龙乡
A	431381108	渣渡镇
D	431381002	锡矿山街道
A	431381005	锡矿山街道
D	431381204	矿山乡
A	431381005	锡矿山街道
D	431381104	毛易镇
D	431381200	潘桥乡
D	431381206	同兴乡
D	431381001	冷水江街道
A	431381007	冷水江街道
D	431381003	沙塘湾街道
A	431381006	沙塘湾街道
D	431381100	禾青镇
A	431381109	禾青镇
D	433101103	双塘镇
D	433101202	寨阳乡
D	433101204	太平乡
A	433101105	太平镇
D	433101208	排吼乡
A	433101105	太平镇
D	433101205	白岩乡
D	433101207	排绸乡
D	433101209	社塘坡乡
D	433122100	白沙镇
D	433122205	永兴场乡
D	433122209	梁家潭乡
D	433122210	八什坪乡
D	433123202	官庄乡
D	433123206	都里乡
D	433123207	落潮井乡
A	433123112	落潮井镇
D	433123208	新场乡
A	433123109	新场镇
D	433123209	茨岩乡
A	433123109	新场镇
D	433123212	三拱桥乡
A	433123110	竿子坪镇
D	433123213	竿子坪乡
A	433123110	竿子坪镇
D	433123218	千工坪乡
A	433123111	千工坪镇
D	433123219	木里乡
A	433123111	千工坪镇
D	433123221	柳薄乡
D	433123222	米良乡
D	433124104	团结镇
D	433124202	两河乡
D	433124204	排碧乡
A	433124108	双龙镇
D	433124205	董马库乡
A	433124108	双龙镇
D	433124211	排料乡
A	433124108	双龙镇
D	433124210	排吾乡
A	433124109	石栏镇
D	433124212	雅桥乡
A	433124109	石栏镇
D	433124209	道二乡
D	433125107	野竹坪镇
D	433125202	水银乡
D	433125203	涂乍乡
A	433125216	长潭河乡
D	433125205	大妥乡
D	433125210	夯沙乡
D	433125215	清水乡
A	433125110	吕洞山镇
D	433126100	古阳镇
A	433126106	古阳镇
D	433126102	罗依溪镇
A	433126106	古阳镇
D	433126205	河蓬乡
A	433126106	古阳镇
D	433126208	双溪乡
A	433126106	古阳镇
D	433126207	山枣乡
A	433126107	岩头寨镇
D	433126104	岩头寨镇
A	433126107	岩头寨镇
D	433126206	坪坝乡
A	433126109	坪坝镇
