A	430725118	杨溪桥镇
D	430725223	郑家驿乡
A	430725119	郑家驿镇
D	431230204	独坡乡
A	431230113	独坡镇
D	430291002	龙头铺街道
A	440391003	新湖街道
A	440391004	凤凰街道
A	440391005	玉塘街道
A	440391006	马田街道
A	440310003	马峦街道
A	440310004	碧岭街道
A	440310005	石井街道
A	440310006	龙田街道
A	441781002	河西街道
A	440306009	航城街道
A	440306010	福海街道
A	440306011	新桥街道
A	440306012	燕罗街道
A	440307015	吉华街道
A	440307016	园山街道
A	440307017	宝龙街道
D	450225201	永乐乡
A	450225106	永乐镇
D	450226211	独峒乡
A	450226105	独峒镇
D	450326201	堡里乡
A	450326105	堡里镇
D	450521201	星岛湖乡
A	450521113	星岛湖镇
D	450603203	扶隆乡
A	450603108	扶隆镇
D	450802203	武乐乡
A	450802104	武乐镇
D	450803201	瓦塘乡
A	450803107	瓦塘镇
D	450821201	东华乡
A	450821118	东华镇
D	450804201	樟木乡
A	450804106	樟木镇
D	451024204	那甲乡
A	451024124	那甲镇
D	451030201	马蚌乡
A	451030103	马蚌镇
D	451081203	地州乡
A	451081110	地州镇
D	451121205	樟木林乡
A	451121109	樟木林镇
D	451221200	罗富乡
A	451221107	罗富镇
D	451227200	燕洞乡
A	451227102	燕洞镇
D	451228218	拉仁乡
A	451228108	拉仁镇
D	451302201	三五乡
A	451302112	三五镇
D	451321204	果遂乡
A	451321105	果遂镇
D	451425203	福新乡
A	451425105	福新镇
D	450332203	西岭乡
A	450332104	西岭镇
D	450802100	港城镇
D	450803105	八塘镇
D	450804100	覃塘镇
D	450821100	平南镇
D	450821110	上渡镇
A	500102009	马鞍街道
R	500232227	大洞河乡
A	500232227	大洞河乡
D	500232223	双河乡
A	500232112	双河镇
D	500119202	河图乡
A	500119122	河图镇
D	500119210	古花乡
A	500119123	古花镇
D	500119211	庆元乡
A	500119124	庆元镇
A	500106019	丰文街道
A	500106020	香炉山街道
R	500113108	圣灯山镇
A	500113108	圣灯山镇
D	500240212	枫木乡
A	500240118	枫木镇
A	511603003	龙塘街道
D	511011106	高桥镇
A	511011005	高桥街道
D	511011203	同福乡
A	511011119	同福镇
D	511011206	永福乡
A	511011120	永福镇
D	511011213	三烈乡
A	511011121	三烈镇
D	511421277	中岗乡
A	511421134	中岗镇
D	511421279	向家乡
A	511421135	向家镇
D	511421240	识经乡
A	511421136	识经镇
D	511421274	曲江乡
A	511421137	曲江镇
D	511421222	玉龙乡
A	511421138	玉龙镇
D	511921220	毛浴乡
A	511921114	毛浴镇
D	511921221	泥溪乡
A	511921116	泥溪镇
D	511921226	两河口乡
A	511921115	两河口镇
D	511921229	板桥口乡
A	511921117	板桥口镇
D	511921231	新场乡
A	511921118	新场镇
D	511923200	青云乡
A	511923125	青云镇
D	511923203	大寨乡
A	511923126	大寨镇
D	511923214	土垭乡
A	511923127	土垭镇
D	511923216	澌岸乡
A	511923128	澌岸镇
R	513301203	鱼通乡
A	513301203	鱼通乡
D	513301202	前溪乡
A	513301203	鱼通乡
D	513301100	炉城镇
A	513301001	榆林街道办事处
D	513301100	炉城镇
A	513301002	炉城街道办事处
D	513325212	红龙乡
A	513325103	红龙镇
D	513327203	斯木乡
A	513327102	斯木镇
D	513323203	革什扎乡
A	513323102	革什扎镇
D	513329202	大盖乡
A	513329102	大盖镇
D	513391206	新兴乡
A	513391104	燕子沟镇
D	513322207	得妥乡
A	513322104	得妥镇
D	513322201	烹坝乡
A	513322103	烹坝镇
D	513333200	泥朵乡
A	513333103	泥朵镇
D	513338209	白松乡
A	513338102	白松镇
D	513326204	亚卓乡
A	513326102	亚卓镇
D	513326212	甲宗乡
A	513326103	甲宗镇
D	513330214	错阿乡
A	513330105	错阿镇
D	513422228	东子乡
A	513422102	茶布朗镇
D	513422229	桃巴乡
A	513422101	瓦厂镇
D	513422227	麦地龙乡
A	513422103	雅砻江镇
D	513434202	大瑞乡
A	513434105	大瑞镇
D	513433213	惠安乡
A	513433113	惠安镇
D	513433215	宏模乡
A	513433114	宏模镇
D	513433217	泽远乡
A	513433115	泽远镇
D	513423215	巴折乡
A	513423108	官地镇
D	513423216	阿萨乡
A	513423108	官地镇
D	513423201	干海乡
D	513423205	马鹿乡
D	513423208	德石乡
D	510703200	城郊乡
A	510703010	城郊街道
D	510703105	石塘镇
A	510703011	石塘街道
D	510704100	游仙镇
A	510704009	游仙街道办事处
D	510704204	东林乡
A	510704010	东林镇
D	510704206	梓棉乡
A	510704118	梓棉镇
D	510704208	东宣乡
A	510704119	东宣镇
D	510781100	中坝镇
A	510781006	中坝街道
D	510781207	义新乡
A	510781128	义新镇
D	510781205	东兴乡
A	510781129	东兴镇
D	510725206	双板乡
A	510725111	双板镇
D	510725210	金龙场乡
A	510725112	金龙镇
D	510726208	小坝乡
A	510726108	小坝镇
D	510726201	陈家坝乡
A	510726109	陈家坝镇
D	510723202	麻秧乡
A	510723001	麻秧街道办事处
D	510723213	两岔河乡
D	510723221	新农乡
A	510723002	凤灵街道办事处
D	511723214	拔妙乡
A	511723110	八庙镇
D	511723209	宝石乡
A	511723111	宝石镇
D	511723206	灵岩乡
A	511723112	灵岩镇
D	511722202	柳池乡
A	511722125	柳池镇
D	511722233	马渡乡
A	511722126	马渡关镇
D	511724205	人和乡
A	511724122	人和镇
D	511724214	二郎乡
A	511724123	二郎镇
D	511724230	四合乡
A	511724125	四合镇
D	511724231	张家乡
A	511724124	张家镇
D	511725203	青龙乡
A	511725123	青龙镇
D	511725209	李馥乡
A	511725120	李馥镇
D	511725215	流溪乡
A	511725122	流溪镇
D	511725242	水口乡
A	511725124	水口镇
D	511725248	鹤林乡
A	511725121	鹤林镇
D	511903201	兴隆场乡
A	511903113	兴隆场镇
D	511903202	关公乡
A	511903116	关公镇
D	511903205	双胜乡
A	511903115	双胜镇
D	511903206	群乐乡
A	511903114	群乐镇
D	511903211	义兴乡
A	511903117	义兴镇
D	511403100	凤鸣镇
A	511403001	凤鸣街道办事处
D	511403106	彭溪镇
A	511403002	彭溪街道办事处
D	512002202	清水乡
A	512002119	清水镇
A	511903002	文治街道
A	511903003	司城街道
D	510525202	鱼化乡
A	510525116	鱼化镇
D	510525204	东新乡
A	510525117	东新镇
D	510525208	椒园乡
A	510525119	椒园镇
D	510525211	马蹄乡
A	510525118	马蹄镇
D	513201205	沙尔宗乡
A	513201103	沙尔宗镇
D	513223207	东兴乡
A	513223106	东兴镇
D	513227210	沃日乡
A	513227105	沃日镇
D	511524203	铜鼓乡
A	511524112	井江镇
D	511524204	井江乡
A	511524113	铜鼓镇
D	511623216	两河乡
A	511623120	两河镇
D	511922204	赤溪乡
A	511922115	八庙镇
D	511922206	八庙乡
A	511922116	赤溪镇
D	511922225	双流乡
A	511922117	双流镇
D	511922258	坪河乡
A	511922118	坪河镇
D	510525202	鱼化乡
A	510525116	鱼化镇
D	510525204	东新乡
A	510525117	东新镇
D	510525208	椒园乡
A	510525119	椒园镇
D	510525211	马蹄乡
A	510525118	马蹄镇
D	513201205	沙尔宗乡
A	513201103	沙尔宗镇
D	513223207	东兴乡
A	513223106	东兴镇
D	513227210	沃日乡
A	513227105	沃日镇
D	511524203	铜鼓乡
A	511524112	井江镇
D	511524204	井江乡
A	511524113	铜鼓镇
D	511623216	两河乡
A	511623120	两河镇
D	511922204	赤溪乡
A	511922115	八庙镇
D	511922206	八庙乡
A	511922116	赤溪镇
D	511922225	双流乡
A	511922117	双流镇
D	511922258	坪河乡
A	511922118	坪河镇
D	522324100	莲城镇
A	522324001	莲城街道
D	522324100	莲城镇
A	522324002	东观街道
D	522324201	大田乡
A	522324108	茶马镇
D	522324202	马场乡
A	522324108	茶马镇
D	522632201	栽麻乡
A	522632106	栽麻镇
D	522632203	平江乡
A	522632107	平江镇
D	522632207	八开乡
A	522632108	八开镇
D	520201200	双戛彝族乡
A	520201009	双戛街道
D	520523207	高坪乡
A	520523115	高坪镇
D	520523208	化觉乡
A	520523116	化觉镇
D	520523209	茶园乡
A	520523113	茶园镇
D	520523210	木孔乡
A	520523111	木孔镇
D	520523211	长坝乡
A	520523112	长坝镇
D	520523214	后山乡
A	520523114	后山镇
D	520524208	中寨乡
A	520524117	中寨镇
D	520524212	马场乡
A	520524111	马场镇
D	520524216	板桥乡
A	520524116	板桥镇
D	520524217	白泥乡
A	520524114	白泥镇
D	520524218	少普乡
A	520524112	少普镇
D	520524219	熊家场乡
A	520524113	熊家场镇
D	520524220	黑土乡
A	520524115	黑土镇
D	522601200	凯棠乡
A	522601110	凯棠镇
D	522601201	大风洞乡
A	522601111	大风洞镇
D	522623202	马号乡
A	522623104	马号镇
D	522627100	凤城镇
A	522627001	凤城街道
D	522627101	邦洞镇
A	522627002	邦洞街道
D	522627200	社学乡
A	522627003	社学街道
D	522627201	渡马乡
A	522627110	渡马镇
D	522627204	竹林乡
A	522627111	竹林镇
D	522627205	江东乡
A	522627112	江东镇
D	522629200	久仰乡
A	522629107	久仰镇
D	522629202	南哨乡
A	522629108	南哨镇
D	522629203	南寨乡
A	522629109	南寨镇
D	522629206	观么乡
A	522629110	观么镇
A	522629001	仰阿莎街道办事处
D	522633100	丙妹镇
A	522633112	丙妹镇
D	522633202	雍里乡
A	522633112	丙妹镇
D	522633203	庆云乡
A	522633110	庆云镇
D	522633207	斗里乡
A	522633109	斗里镇
D	522633210	东朗乡
A	522633111	东朗镇
D	522633211	加鸠乡
A	522633108	加鸠镇
D	522633213	光辉乡
A	522633108	加鸠镇
D	522635100	杏山镇
A	522635002	金竹街道
D	522635100	杏山镇
A	522635001	杏山街道
D	522630100	台拱镇
A	522630001	台拱街道
D	522630100	台拱镇
A	522630002	萃文街道
D	522630200	南宫乡
A	522630102	南宫镇
D	522630203	革一乡
A	522630103	革一镇
D	522630205	方召乡
A	522630104	方召镇
D	522327100	者楼镇
A	522327001	者楼街道
D	522327100	者楼镇
A	522327002	纳福街道
R	522327106	双江镇
A	522327106	双江镇
D	522327201	达央乡
A	522327106	双江镇
R	522327101	坡妹镇
A	522327101	坡妹镇
D	522327201	达央乡
A	522327101	坡妹镇
R	522327102	冗渡镇
A	522327102	冗渡镇
D	522327202	威旁乡
A	522327102	冗渡镇
D	522327203	弼佑乡
A	522327112	弼佑镇
D	520302100	长征镇
A	520302009	长征街道
D	520302101	南关镇
A	520302010	南关街道
D	520302104	忠庄镇
A	520302011	忠庄街道
D	520303100	高桥镇
A	520303007	高桥街道
D	520303101	董公寺镇
A	520303005	董公寺街道
D	520303103	高坪镇
A	520303006	高坪街道
D	520323202	坪乐乡
A	520323112	坪乐镇
D	520324100	凤仪镇
A	520324001	凤仪街道
D	520324200	碧丰乡
A	520324113	碧峰镇
D	520324201	乐俭乡
A	520324114	乐俭镇
D	520324205	杨兴乡
A	520324115	杨兴镇
D	520324206	桴焉乡
A	520324116	桴焉镇
A	520326001	都濡街道
D	520326100	都濡镇
A	520326003	大坪街道
D	520326109	大坪镇
A	520326002	丹砂街道
D	520326200	泥高乡
A	520326112	泥高镇
D	520326201	分水乡
A	520326111	分水镇
D	520326202	蕉坝乡
A	520326110	蕉坝镇
D	520381200	两河口乡
A	520381109	丙安镇
D	520381201	丙安乡
A	520381110	两河口镇
D	520422100	城关镇
A	520422001	定南街道
D	520422200	龙场乡
A	520422002	黄桶街道
A	520422003	穿洞街道
D	520422201	鸡场坡乡
A	520422106	鸡场坡镇
D	520423100	城关镇
A	520423001	白马湖街道
D	520423100	城关镇
A	520423002	环翠街道
D	520423201	扁担山乡
A	520423108	扁担山镇
D	520423202	募役乡
A	520423109	募役镇
D	520423207	本寨乡
A	520423110	本寨镇
D	520423105	大山镇
A	520423003	双龙山街道
D	520423101	丁旗镇
A	520423004	丁旗街道
D	520423205	朵卜陇乡
A	520423111	江龙镇
D	520423103	江龙镇
A	520423111	江龙镇
D	520423211	打帮乡
A	520423112	六马镇
D	520423106	六马镇
A	520423112	六马镇
R	520425101	格凸河镇
A	520425101	格凸河镇
D	520425202	大营乡
A	520425105	大营镇
D	520425201	宗地乡
A	520425106	宗地镇
D	520425204	坝羊乡
A	520425107	坝羊镇
D	520425205	火花乡
A	520425108	火花镇
D	520425206	达帮乡
A	520425108	火花镇
D	520425100	松山镇
A	520425001	松山街道
D	520425100	松山镇
A	520425002	五峰街道
